"ID"	"pval"	"adj.pval"	"log10.adj"	"aucs.mat"	"fc"	"sig"
"1014"	"Peptoniphilus sp. [r_04546]"	0.103816765388819	0.496177636715957	0.304362813763376	0.526315789473684	0	"not sig"
"1015"	"Peptostreptococcaceae species  [m_12337]"	0.0420256055828056	0.473954701957466	0.324263163874414	0.552280701754386	0.0210219786093819	"not sig"
"1016"	"Peptostreptococcaceae species  [m_13426]"	0.200618241866635	0.54139123493125	0.266488779691863	0.446491228070175	-0.146519234224137	"not sig"
"1017"	"Peptostreptococcus anaerobius [r_01077]"	0.266397455378571	0.585551198974503	0.232435125425136	0.479298245614035	0	"not sig"
"1018"	"Peptostreptococcus stomatis [r_03281]"	0.0258723872726684	0.441542899097003	0.355027095175842	0.568771929824561	0.0500746395295184	"not sig"
"1019"	"Phascolarctobacterium sp. CAG:266 [r_07691]"	0.564305730890565	0.821976785885063	0.0851404475504382	0.478245614035088	-0.110941743874365	"not sig"
"1020"	"Phascolarctobacterium species  [m_13037]"	0.871711384961528	0.959813503494959	0.0178131443264007	0.496842105263158	0	"not sig"
"1021"	"Phascolarctobacterium succinatutens [r_03700]"	0.392773705153169	0.717243867145045	0.144333156538154	0.464210526315789	-0.199611022751337	"not sig"
"1022"	"Phocea massiliensis [r_05236]"	0.239485194213253	0.576001866447952	0.239576109308154	0.444210526315789	-0.17392398164728	"not sig"
"1023"	"Phoenicibacter massiliensis [r_10581]"	0.132641886591722	0.499932314237918	0.301088790749612	0.48	0	"not sig"
"1024"	"Porphyromonadaceae sp. [r_04706]"	0.52468276928869	0.801509896968609	0.0960911106494279	0.521754385964912	0.0374651884411681	"not sig"
"1025"	"Porphyromonas asaccharolytica [r_02384]"	0.584870904261918	0.834429401863334	0.0786104015589509	0.486666666666667	0	"not sig"
"1026"	"Porphyromonas bennonis [r_02368]"	0.0634705391677002	0.473954701957466	0.324263163874414	0.47	0	"not sig"
"1027"	"Porphyromonas somerae [r_02383]"	0.491599130216818	0.79155700379615	0.101517804057873	0.488771929824561	0	"not sig"
"1028"	"Porphyromonas somerae [r_02523]"	0.225435438501228	0.575588961800665	0.239887543218801	0.525087719298246	0	"not sig"
"1029"	"Porphyromonas sp. HMSC065F10 [r_02369]"	0.925781548626252	0.959813503494959	0.0178131443264007	0.49859649122807	0	"not sig"
"1030"	"Porphyromonas species  [m_12604]"	0.132641886591722	0.499932314237918	0.301088790749612	0.48	0	"not sig"
"1031"	"Porphyromonas species  [m_13569]"	0.630981641649643	0.859991029201559	0.0655060789757125	0.507894736842105	0	"not sig"
"1032"	"Porphyromonas species  [m_14383]"	0.925781548626252	0.959813503494959	0.0178131443264007	0.49859649122807	0	"not sig"
"1033"	"Porphyromonas uenonis [r_02385]"	0.250393720636736	0.576001866447952	0.239576109308154	0.47859649122807	0	"not sig"
"1034"	"Porphyromonas uenonis [r_02386]"	0.925781548626252	0.959813503494959	0.0178131443264007	0.49859649122807	0	"not sig"
"1035"	"Prevotella bivia [r_03862]"	0.123703926877714	0.499932314237918	0.301088790749612	0.456140350877193	-0.0548028564744217	"not sig"
"1036"	"Prevotella buccae [r_01006]"	0.130756411175752	0.499932314237918	0.301088790749612	0.541052631578947	0.018639407746393	"not sig"
"1037"	"Prevotella buccalis [r_01952]"	0.491599130216818	0.79155700379615	0.101517804057873	0.488771929824561	0	"not sig"
"1038"	"Prevotella buccalis [r_01953]"	0.778166891097172	0.95799531629554	0.0186366142116167	0.505964912280702	0	"not sig"
"1039"	"Prevotella copri [r_03701]"	0.304553755541391	0.637081076067304	0.195805295061746	0.446666666666667	-0.389447334988491	"not sig"
"1040"	"Prevotella corporis [r_02390]"	0.568185655118324	0.822277300456798	0.0849816985799799	0.484385964912281	-0.00268164907658154	"not sig"
"1041"	"Prevotella denticola [r_02391]"	0.026551610127535	0.441542899097003	0.355027095175842	0.560175438596491	0.0210014629910864	"not sig"
"1042"	"Prevotella disiens [r_03472]"	0.377010352106616	0.712788872114627	0.147039089017389	0.516491228070175	0	"not sig"
"1043"	"Prevotella histicola [r_03486]"	0.195701047648174	0.533116647041577	0.273177756031745	0.533333333333333	0.00639079877662909	"not sig"
"1044"	"Prevotella intermedia [r_02392]"	0.103816765388819	0.496177636715957	0.304362813763376	0.526315789473684	0	"not sig"
"1045"	"Prevotella lascolaii [r_03645]"	0.170889499457905	0.519061444064411	0.284781229360319	0.466842105263158	-0.0111784031503869	"not sig"
"1046"	"Prevotella melaninogenica [r_02795]"	0.0499290796095383	0.473954701957466	0.324263163874414	0.558245614035088	0.0506842607410879	"not sig"
"1047"	"Prevotella multiformis [r_12054]"	0.187685207398548	0.519061444064411	0.284781229360319	0.517543859649123	0	"not sig"
"1048"	"Prevotella nanceiensis [r_02398]"	0.646584825479867	0.862480285295529	0.0642508233100146	0.507543859649123	0	"not sig"
"1049"	"Prevotella nigrescens [r_01589]"	0.134777851942035	0.499932314237918	0.301088790749612	0.533684210526316	0	"not sig"
"1050"	"Prevotella oris [r_02399]"	0.0463501699790467	0.473954701957466	0.324263163874414	0.551228070175439	0.0202126207974562	"not sig"
"1051"	"Prevotella oulorum [r_03484]"	0.662344992524829	0.862480285295529	0.0642508233100146	0.50719298245614	0	"not sig"
"1052"	"Prevotella pallens [r_12220]"	0.220410721402445	0.574695810206376	0.240561969058897	0.531578947368421	0.00527511369238318	"not sig"
"1053"	"Prevotella phocaeensis/oralis [r_01590]"	0.0587145071475145	0.473954701957466	0.324263163874414	0.535087719298246	0	"not sig"
"1054"	"Prevotella salivae [r_04252]"	0.0779552236717661	0.496177636715957	0.304362813763376	0.542631578947368	0.00639079877662909	"not sig"
"1055"	"Prevotella scopos [r_02794]"	0.103816765388819	0.496177636715957	0.304362813763376	0.526315789473684	0	"not sig"
"1056"	"Prevotella shahii [r_07011]"	0.662344992524829	0.862480285295529	0.0642508233100146	0.50719298245614	0	"not sig"
"1057"	"Prevotella sp. C561 [r_02797]"	0.495740472881885	0.79155700379615	0.101517804057873	0.515438596491228	0	"not sig"
"1058"	"Prevotella sp. CAG:1092 [r_07693]"	0.94694928676904	0.959813503494959	0.0178131443264007	0.498947368421053	0	"not sig"
"1059"	"Prevotella sp. CAG:279 [m_12279]"	0.154557029114061	0.519061444064411	0.284781229360319	0.55859649122807	0.318508779881743	"not sig"
"1060"	"Prevotella sp. CAG:279 [m_13285]"	0.103816765388819	0.496177636715957	0.304362813763376	0.526315789473684	0	"not sig"
"1061"	"Prevotella sp. CAG:474 [r_07697]"	0.392135028935654	0.717243867145045	0.144333156538154	0.477894736842105	-0.00951000233191782	"not sig"
"1062"	"Prevotella sp. CAG:485 [m_12826]"	0.39787541401568	0.717243867145045	0.144333156538154	0.515789473684211	0	"not sig"
"1063"	"Prevotella sp. CAG:485 [r_07698]"	0.103816765388819	0.496177636715957	0.304362813763376	0.526315789473684	0	"not sig"
"1064"	"Prevotella sp. CAG:520 [r_00718]"	0.377760319290525	0.712788872114627	0.147039089017389	0.524035087719298	0.0269932167319342	"not sig"
"1065"	"Prevotella sp. F0091 [r_02796]"	0.187685207398548	0.519061444064411	0.284781229360319	0.517543859649123	0	"not sig"
"1066"	"Prevotella sp. S7-1-8 [r_07821]"	0.242648747140275	0.576001866447952	0.239576109308154	0.478245614035088	0	"not sig"
"1067"	"Prevotella sp. [r_03643]"	0.925781548626252	0.959813503494959	0.0178131443264007	0.49859649122807	0	"not sig"
"1068"	"Prevotella sp. [r_03647]"	0.931870187331314	0.959813503494959	0.0178131443264007	0.498245614035088	0	"not sig"
"1069"	"Prevotella sp. [r_03648]"	0.505453461886954	0.79155700379615	0.101517804057873	0.489122807017544	0	"not sig"
"1070"	"Prevotella sp. oral taxon 306 [r_01841]"	0.232037112440308	0.576001866447952	0.239576109308154	0.524736842105263	0	"not sig"
"1071"	"Prevotella species  [m_12281]"	0.818809813867663	0.959813503494959	0.0178131443264007	0.492280701754386	8.39656802922045e-05	"not sig"
"1072"	"Prevotella species  [m_12332]"	0.332673340475975	0.671850069562758	0.172727633533165	0.523508771929825	0	"not sig"
"1073"	"Prevotella species  [m_12427]"	0.0634705391677002	0.473954701957466	0.324263163874414	0.47	0	"not sig"
"1074"	"Prevotella species  [m_12429]"	0.0587145071475145	0.473954701957466	0.324263163874414	0.535087719298246	0	"not sig"
"1075"	"Prevotella species  [m_12472]"	0.187685207398548	0.519061444064411	0.284781229360319	0.517543859649123	0	"not sig"
"1076"	"Prevotella species  [m_12484]"	0.662344992524829	0.862480285295529	0.0642508233100146	0.50719298245614	0	"not sig"
"1077"	"Prevotella species  [m_12507]"	0.080445327703273	0.496177636715957	0.304362813763376	0.542280701754386	0.0393116932622741	"not sig"
"1078"	"Prevotella species  [m_12510]"	0.597575621786252	0.849091408947327	0.0710455532607846	0.524912280701754	0.0516715876394141	"not sig"
"1079"	"Prevotella species  [m_12637]"	0.103816765388819	0.496177636715957	0.304362813763376	0.526315789473684	0	"not sig"
"1080"	"Prevotella species  [m_12765]"	0.622649930765318	0.859991029201559	0.0655060789757125	0.51859649122807	0.00715754022693726	"not sig"
"1081"	"Prevotella species  [m_12780]"	0.0192239296432051	0.391177841073097	0.40762575452923	0.552631578947368	0.0577498605848265	"not sig"
"1082"	"Prevotella species  [m_12791]"	0.103816765388819	0.496177636715957	0.304362813763376	0.526315789473684	0	"not sig"
"1083"	"Prevotella species  [m_12932]"	0.130741703094488	0.499932314237918	0.301088790749612	0.534035087719298	0	"not sig"
"1084"	"Prevotella species  [m_13357]"	0.857082520482012	0.959813503494959	0.0178131443264007	0.495789473684211	0	"not sig"
"1085"	"Prevotella species  [m_13433]"	0.387357223655782	0.71458894418917	0.145943707297838	0.516140350877193	0	"not sig"
"1086"	"Prevotella species  [m_14321]"	0.630981641649643	0.859991029201559	0.0655060789757125	0.507894736842105	0	"not sig"
"1087"	"Prevotella stercorea [r_00717]"	0.552396333397347	0.818839156459864	0.0868013977781595	0.519122807017544	0.0619227301414738	"not sig"
"1088"	"Prevotella timonensis [r_02401]"	0.085732830129592	0.496177636715957	0.304362813763376	0.455789473684211	-0.0316078393272269	"not sig"
"1089"	"Prevotella veroralis [r_01840]"	0.387357223655782	0.71458894418917	0.145943707297838	0.516140350877193	0	"not sig"
"1090"	"Prevotellaceae species  [m_13276]"	0.187685207398548	0.519061444064411	0.284781229360319	0.517543859649123	0	"not sig"
"1091"	"Prevotellamassilia timonensis [r_03646]"	0.505453461886954	0.79155700379615	0.101517804057873	0.489122807017544	0	"not sig"
"1092"	"Propionibacterium acidifaciens [r_07012]"	0.821264808712902	0.959813503494959	0.0178131443264007	0.494035087719298	0	"not sig"
"1093"	"Propionibacterium freudenreichii [r_05391]"	0.505453461886954	0.79155700379615	0.101517804057873	0.489122807017544	0	"not sig"
"1094"	"Proteobacteria bacterium CAG:495 [r_07717]"	0.485886027571881	0.79155700379615	0.101517804057873	0.515789473684211	0	"not sig"
"1095"	"Proteobacteria sp. [r_00095]"	0.219438464236394	0.57447535569099	0.24072859729246	0.569122807017544	0.230908250845285	"not sig"
"1096"	"Proteus mirabilis/vulgaris [r_02513]"	0.94694928676904	0.959813503494959	0.0178131443264007	0.498947368421053	0	"not sig"
"1097"	"Provencibacterium massiliense [r_10126]"	0.596214569039044	0.848216277774827	0.0714933974269436	0.519122807017544	0.0585766114345555	"not sig"
"1098"	"Pseudoflavonifractor capillosus [r_02969]"	0.976126143687767	0.982711702378315	0.00757387222917401	0.49859649122807	-0.0273230818839443	"not sig"
"1099"	"Pseudoflavonifractor sp. Marseille-P3106 [r_10245]"	0.134777851942035	0.499932314237918	0.301088790749612	0.533684210526316	0	"not sig"
"1100"	"Pseudoflavonifractor species  [m_14283]"	0.155878045642196	0.519061444064411	0.284781229360319	0.443508771929825	-0.19925901073971	"not sig"
"1101"	"Pseudomonas sp. [r_00201]"	0.130756411175752	0.499932314237918	0.301088790749612	0.541052631578947	0.0413120816845998	"not sig"
"1102"	"Pseudopropionibacterium propionicum [m_13222]"	0.925781548626252	0.959813503494959	0.0178131443264007	0.49859649122807	0	"not sig"
"1103"	"Pseudopropionibacterium propionicum [r_03217]"	0.134777851942035	0.499932314237918	0.301088790749612	0.533684210526316	0	"not sig"
"1104"	"Pseudoramibacter alactolyticus [r_12047]"	0.931870187331314	0.959813503494959	0.0178131443264007	0.498245614035088	0	"not sig"
"1105"	"Pyramidobacter piscolens [r_06035]"	0.184441158714165	0.519061444064411	0.284781229360319	0.548771929824561	0.153113434810889	"not sig"
"1106"	"Pyramidobacter sp. C12-8 [r_06034]"	0.366835681879694	0.701795328724259	0.153789526853057	0.516842105263158	0	"not sig"
"1107"	"Rikenellaceae sp. [r_03593]"	0.000990529110948905	0.110856716333698	0.955237989709603	0.351578947368421	-0.698896791002003	"not sig"
"1108"	"Romboutsia timonensis [r_09389]"	5.35301646426498e-06	0.00359455055575393	2.44435540385087	0.253157894736842	-1.16024573210301	"p.adj < 0.05"
"1109"	"Roseburia faecis [r_00859]"	0.393350589834102	0.717243867145045	0.144333156538154	0.462280701754386	-0.218164014258015	"not sig"
"1110"	"Roseburia hominis [r_00861]"	0.430317722088282	0.753476793695649	0.122930118963318	0.455789473684211	-0.235402972538135	"not sig"
"1111"	"Roseburia intestinalis [r_03702]"	0.904513103167595	0.959813503494959	0.0178131443264007	0.493157894736842	-0.0274006695291445	"not sig"
"1112"	"Roseburia inulinivorans [r_00860]"	0.125201992425255	0.499932314237918	0.301088790749612	0.414035087719298	-0.368174797194173	"not sig"
"1113"	"Roseburia sp. 40_7 [m_12352]"	0.231364754710296	0.576001866447952	0.239576109308154	0.566140350877193	0.228650877291217	"not sig"
"1114"	"Roseburia sp. CAG:182 [m_12852]"	0.869393204450683	0.959813503494959	0.0178131443264007	0.496140350877193	0	"not sig"
"1115"	"Roseburia sp. CAG:182 [r_07703]"	0.47795128169362	0.78853223786649	0.103180546543927	0.488421052631579	0	"not sig"
"1116"	"Roseburia sp. CAG:303 [m_12911]"	0.461911725299854	0.78791127423336	0.103522685150492	0.478947368421053	-0.0578085470577494	"not sig"
"1117"	"Roseburia sp. CAG:380 [r_03609]"	0.925781548626252	0.959813503494959	0.0178131443264007	0.49859649122807	0	"not sig"
"1118"	"Roseburia sp. CAG:471 [r_03598]"	0.234446879673825	0.576001866447952	0.239576109308154	0.545614035087719	0.156801679298856	"not sig"
"1119"	"Roseburia sp. [r_03649]"	0.60495325109333	0.855181866678034	0.0679415165050327	0.47859649122807	-0.0784474481595545	"not sig"
"1120"	"Roseburia sp. [r_03650]"	0.0894122683184795	0.496177636715957	0.304362813763376	0.408245614035088	-0.484019578899442	"not sig"
"1121"	"Roseburia species  [m_12366]"	0.759927211252025	0.952035676036818	0.0213467768092043	0.51719298245614	-0.0688728727302177	"not sig"
"1122"	"Roseburia species  [m_12537]"	0.0845486506569982	0.496177636715957	0.304362813763376	0.549122807017544	0.0861294289988484	"not sig"
"1123"	"Roseburia species  [m_13251]"	0.0587145071475145	0.473954701957466	0.324263163874414	0.535087719298246	0	"not sig"
"1124"	"Roseburia species  [m_13319]"	0.646584825479867	0.862480285295529	0.0642508233100146	0.507543859649123	0	"not sig"
"1125"	"Rothia aeria/dentocariosa [r_02524]"	0.347418645119055	0.684139648672861	0.164855239715974	0.52280701754386	0	"not sig"
"1126"	"Rothia dentocariosa [r_04800]"	0.32139561602862	0.655979198064493	0.183109932436908	0.542105263157895	0.0486816970907922	"not sig"
"1127"	"Rothia mucilaginosa [r_05264]"	0.399239203624563	0.71777543569985	0.144011408530714	0.534210526315789	0.0794970685813614	"not sig"
"1128"	"Rothia mucilaginosa [r_05265]"	0.721655427357434	0.922153414786902	0.0351968211884062	0.518245614035088	0.0486664306182829	"not sig"
"1129"	"Ruminococcaceae bacterium D16 [r_11463]"	0.50994287803925	0.796341029310131	0.0989009078528668	0.468947368421053	-0.1996508604831	"not sig"
"1130"	"Ruminococcaceae bacterium D5 [r_08483]"	0.792304873511262	0.959813503494959	0.0178131443264007	0.512280701754386	0.0166570927959801	"not sig"
"1131"	"Ruminococcaceae species  [m_12239]"	0.0803044359464162	0.496177636715957	0.304362813763376	0.402631578947368	-0.501517756490554	"not sig"
"1132"	"Ruminococcaceae species  [m_12259]"	0.00714850396319394	0.247153614273758	0.607033034211208	0.350701754385965	-0.742485323435717	"not sig"
"1133"	"Ruminococcaceae species  [m_12264]"	0.229998481555024	0.576001866447952	0.239576109308154	0.445789473684211	-0.311060256241908	"not sig"
"1134"	"Ruminococcaceae species  [m_12286]"	0.239123661811121	0.576001866447952	0.239576109308154	0.43859649122807	-0.302012465167386	"not sig"
"1135"	"Ruminococcaceae species  [m_12396]"	0.656034443248086	0.862480285295529	0.0642508233100146	0.48	-0.144051989124229	"not sig"
"1136"	"Ruminococcaceae species  [m_12591]"	0.181885198007427	0.519061444064411	0.284781229360319	0.534385964912281	0.041255181324184	"not sig"
"1137"	"Ruminococcaceae species  [m_12664]"	0.0641881460322281	0.476268950946311	0.322147730208368	0.414736842105263	-0.381985476475049	"not sig"
"1138"	"Ruminococcaceae species  [m_12731]"	0.491599130216818	0.79155700379615	0.101517804057873	0.488771929824561	0	"not sig"
"1139"	"Ruminococcaceae species  [m_12789]"	0.248666089722241	0.576001866447952	0.239576109308154	0.447894736842105	-0.211802871378286	"not sig"
"1140"	"Ruminococcaceae species  [m_12835]"	0.649838700654851	0.862480285295529	0.0642508233100146	0.487543859649123	-0.00670744703831773	"not sig"
"1141"	"Ruminococcaceae species  [m_12898]"	0.0164808684794034	0.388312392418224	0.410818749363886	0.381929824561404	-0.402136759992194	"not sig"
"1142"	"Ruminococcaceae species  [m_13151]"	0.0850255661836446	0.496177636715957	0.304362813763376	0.44140350877193	-0.204397596096999	"not sig"
"1143"	"Ruminococcaceae species  [m_13305]"	0.137191696618207	0.499932314237918	0.301088790749612	0.450877192982456	-0.212384982719814	"not sig"
"1144"	"Ruminococcaceae species  [m_13455]"	0.488182814540934	0.79155700379615	0.101517804057873	0.522280701754386	0.0623123117612287	"not sig"
"1145"	"Ruminococcus bicirculans [r_02792]"	0.26570510188726	0.585551198974503	0.232435125425136	0.439649122807018	-0.438633001995056	"not sig"
"1146"	"Ruminococcus bromii [r_00853]"	0.105398903300349	0.499932314237918	0.301088790749612	0.410175438596491	-0.606795517247586	"not sig"
"1147"	"Ruminococcus callidus [r_11153]"	0.236329579831589	0.576001866447952	0.239576109308154	0.548771929824561	0.260650238259577	"not sig"
"1148"	"Ruminococcus champanellensis [r_03652]"	0.47795128169362	0.78853223786649	0.103180546543927	0.488421052631579	0	"not sig"
"1149"	"Ruminococcus gauvreauii [r_07038]"	0.132641886591722	0.499932314237918	0.301088790749612	0.48	0	"not sig"
"1150"	"Ruminococcus lactaris [r_01595]"	0.470911287894067	0.78853223786649	0.103180546543927	0.467368421052632	-0.152333340408345	"not sig"
"1151"	"Ruminococcus sp. CAG:177 [m_12235]"	0.362548330732441	0.701795328724259	0.153789526853057	0.476491228070175	-0.00670744703831773	"not sig"
"1152"	"Ruminococcus sp. CAG:177 [m_12400]"	0.778869478009159	0.95799531629554	0.0186366142116167	0.513333333333333	0.112226984070912	"not sig"
"1153"	"Ruminococcus sp. CAG:254 [m_12276]"	0.78740615804894	0.959813503494959	0.0178131443264007	0.488421052631579	-0.128064985215686	"not sig"
"1154"	"Ruminococcus sp. CAG:254 [r_07707]"	0.491599130216818	0.79155700379615	0.101517804057873	0.488771929824561	0	"not sig"
"1155"	"Ruminococcus sp. CAG:382 [r_07709]"	0.995610378126199	0.997839356584691	0.000939370701029474	0.499649122807018	-0.048662618522814	"not sig"
"1156"	"Ruminococcus sp. CAG:403 [r_07710]"	0.626919609232547	0.859991029201559	0.0655060789757125	0.512631578947368	0	"not sig"
"1157"	"Ruminococcus sp. CAG:579 [r_07711]"	0.94694928676904	0.959813503494959	0.0178131443264007	0.498947368421053	0	"not sig"
"1158"	"Ruminococcus sp. CAG:724 [m_12767]"	0.187685207398548	0.519061444064411	0.284781229360319	0.517543859649123	0	"not sig"
"1159"	"Ruminococcus sp. UNK.MGS-30 [r_08837]"	0.510877164150877	0.796360804083642	0.0988901235681535	0.480350877192982	-0.0922200987282205	"not sig"
"1160"	"Ruminococcus sp. [r_00852]"	0.320025380638952	0.655979198064493	0.183109932436908	0.477543859649123	0	"not sig"
"1161"	"Ruminococcus sp. [r_03651]"	0.546570286312873	0.815604327242431	0.0885204787098313	0.513684210526316	0	"not sig"
"1162"	"Ruminococcus sp. [r_03681]"	0.34150872572785	0.677468565217876	0.169110851404315	0.450350877192982	-0.284463836483624	"not sig"
"1163"	"Ruminococcus species  [m_12248]"	0.408642091589468	0.73076741545227	0.136220825858045	0.474385964912281	-0.115252611432909	"not sig"
"1164"	"Ruminococcus species  [m_12362]"	0.630981641649643	0.859991029201559	0.0655060789757125	0.507894736842105	0	"not sig"
"1165"	"Ruminococcus species  [m_12535]"	0.804473174706968	0.959813503494959	0.0178131443264007	0.505263157894737	0	"not sig"
"1166"	"Ruminococcus species  [m_12711]"	0.800034417384006	0.959813503494959	0.0178131443264007	0.493333333333333	0	"not sig"
"1167"	"Ruminococcus species  [m_12766]"	0.248525573068884	0.576001866447952	0.239576109308154	0.450350877192982	-0.267937993489244	"not sig"
"1168"	"Ruminococcus species  [m_12958]"	0.925781548626252	0.959813503494959	0.0178131443264007	0.49859649122807	0	"not sig"
"1169"	"Ruminococcus species  [m_13712]"	0.884177431501278	0.959813503494959	0.0178131443264007	0.503684210526316	0	"not sig"
"1170"	"Ruthenibacterium lactatiformans [r_04716]"	0.177412043809893	0.519061444064411	0.284781229360319	0.424210526315789	-0.315946005073357	"not sig"
"1171"	"Scardovia inopinata [r_02705]"	0.925781548626252	0.959813503494959	0.0178131443264007	0.49859649122807	0	"not sig"
"1172"	"Scardovia wiggsiae [r_11969]"	0.503292120575487	0.79155700379615	0.101517804057873	0.52	0.0162465640471631	"not sig"
"1173"	"Schaalia turicensis [r_12037]"	0.312463832919418	0.648591851021297	0.188028512151971	0.47719298245614	0	"not sig"
"1174"	"Selenomonadaceae species  [m_14030]"	0.187685207398548	0.519061444064411	0.284781229360319	0.517543859649123	0	"not sig"
"1175"	"Selenomonas artemidis [r_02435]"	0.143138296950569	0.508557494192101	0.293659941465173	0.532982456140351	0	"not sig"
"1176"	"Selenomonas flueggei [r_06403]"	0.0192239296432051	0.391177841073097	0.40762575452923	0.552631578947368	0.0104755335653578	"not sig"
"1177"	"Selenomonas noxia [r_06382]"	0.0587145071475145	0.473954701957466	0.324263163874414	0.535087719298246	0	"not sig"
"1178"	"Selenomonas sp. [r_06402]"	0.0110207438753138	0.302519270041101	0.519246956198395	0.56140350877193	0.0168300280268865	"not sig"
"1179"	"Selenomonas sp. oral taxon 126 [r_02534]"	0.187685207398548	0.519061444064411	0.284781229360319	0.517543859649123	0	"not sig"
"1180"	"Selenomonas sp. oral taxon 138 [r_02532]"	0.187685207398548	0.519061444064411	0.284781229360319	0.517543859649123	0	"not sig"
"1181"	"Selenomonas sp. oral taxon 892 [r_07938]"	0.187685207398548	0.519061444064411	0.284781229360319	0.517543859649123	0	"not sig"
"1182"	"Selenomonas sp. oral taxon 920 [r_10294]"	0.0587145071475145	0.473954701957466	0.324263163874414	0.535087719298246	0	"not sig"
"1183"	"Selenomonas sputigena [r_06365]"	0.0335349037288863	0.441542899097003	0.355027095175842	0.543859649122807	0	"not sig"
"1184"	"Senegalimassilia anaerobia [r_06538]"	0.774337645664255	0.95799531629554	0.0186366142116167	0.484912280701754	-0.0550007552461133	"not sig"
"1185"	"Shuttleworthia satelles [r_06398]"	0.0192239296432051	0.391177841073097	0.40762575452923	0.552631578947368	0.00640553231199113	"not sig"
"1186"	"Slackia exigua [r_01958]"	0.0110207438753138	0.302519270041101	0.519246956198395	0.56140350877193	0.0165407109377304	"not sig"
"1187"	"Solobacterium moorei [r_02442]"	0.150206805693208	0.519061444064411	0.284781229360319	0.554035087719298	0.105469246911827	"not sig"
"1188"	"Solobacterium species  [m_12387]"	0.17818336383659	0.519061444064411	0.284781229360319	0.549473684210526	0.0911178052151006	"not sig"
"1189"	"Staphylococcaceae sp. [r_04195]"	0.0907964571555635	0.496177636715957	0.304362813763376	0.557543859649123	0.0969961895187411	"not sig"
"1190"	"Staphylococcus aureus [r_00340]"	0.354944849274125	0.69370620241997	0.158824422460645	0.522456140350877	0	"not sig"
"1191"	"Staphylococcus epidermidis [r_00346]"	0.339994754532553	0.676463637536621	0.169755543399879	0.523157894736842	0	"not sig"
"1192"	"Staphylococcus sp. CAG:324 [m_12468]"	0.132641886591722	0.499932314237918	0.301088790749612	0.48	0	"not sig"
"1193"	"Staphylococcus sp. CAG:324 [r_07714]"	0.853352643202366	0.959813503494959	0.0178131443264007	0.495087719298246	0	"not sig"
"1194"	"Stomatobaculum longum [m_12605]"	0.00359125256090891	0.165402059538837	0.78145908703992	0.578947368421053	0.0398059036823509	"not sig"
"1195"	"Stomatobaculum longum [r_11939]"	0.103816765388819	0.496177636715957	0.304362813763376	0.526315789473684	0	"not sig"
"1196"	"Streptococcus agalactiae [r_01860]"	0.916780244462972	0.959813503494959	0.0178131443264007	0.497894736842105	0	"not sig"
"1197"	"Streptococcus anginosus [r_00566]"	0.0780732269412407	0.496177636715957	0.304362813763376	0.550175438596491	0.0352426207191419	"not sig"
"1198"	"Streptococcus anginosus [r_00568]"	0.126799946605609	0.499932314237918	0.301088790749612	0.534385964912281	0	"not sig"
"1199"	"Streptococcus anginosus [r_00569]"	0.13197883792573	0.499932314237918	0.301088790749612	0.574736842105263	0.318856503670685	"not sig"
"1200"	"Streptococcus anginosus [r_00570]"	0.250901780991848	0.576001866447952	0.239576109308154	0.539122807017544	0.128043878405859	"not sig"
"1201"	"Streptococcus anginosus/intermedius [r_00567]"	0.0329447492834623	0.441542899097003	0.355027095175842	0.603508771929825	0.378473308383624	"not sig"
"1202"	"Streptococcus australis [r_00311]"	0.561296897067119	0.819790267386507	0.0862972419666077	0.470526315789474	-0.114061063770492	"not sig"
"1203"	"Streptococcus cristatus [r_03966]"	0.131015819252277	0.499932314237918	0.301088790749612	0.546666666666667	0.0394817516506876	"not sig"
"1204"	"Streptococcus cristatus [r_03967]"	0.138440608435948	0.499932314237918	0.301088790749612	0.553157894736842	0.0973349840585546	"not sig"
"1205"	"Streptococcus cristatus [r_03968]"	0.39787541401568	0.717243867145045	0.144333156538154	0.515789473684211	0	"not sig"
"1206"	"Streptococcus equinus [r_00901]"	0.232037112440308	0.576001866447952	0.239576109308154	0.524736842105263	0	"not sig"
"1207"	"Streptococcus gordonii [r_03969]"	0.103816765388819	0.496177636715957	0.304362813763376	0.526315789473684	0	"not sig"
"1208"	"Streptococcus gordonii/cristatus [r_03970]"	0.0571819832621699	0.473954701957466	0.324263163874414	0.600350877192982	0.358851488262215	"not sig"
"1209"	"Streptococcus infantis [r_00302]"	0.39916279938989	0.71777543569985	0.144011408530714	0.522982456140351	0.0064222124699327	"not sig"
"1210"	"Streptococcus infantis [r_00305]"	0.0398182513890457	0.473954701957466	0.324263163874414	0.573684210526316	0.0963771986127547	"not sig"
"1211"	"Streptococcus infantis [r_00306]"	0.0326024200756156	0.441542899097003	0.355027095175842	0.565964912280702	0.0727083275986419	"not sig"
"1212"	"Streptococcus infantis [r_00308]"	0.0192239296432051	0.391177841073097	0.40762575452923	0.552631578947368	0.00527511369238318	"not sig"
"1213"	"Streptococcus intermedius [r_00571]"	0.771338447035468	0.957400678714079	0.0189062689768246	0.509122807017544	0.0143925466213152	"not sig"
"1214"	"Streptococcus intermedius/constellatus [r_00572]"	0.175958309772717	0.519061444064411	0.284781229360319	0.561754385964912	0.215895627465633	"not sig"
"1215"	"Streptococcus mitis [r_00285]"	0.387357223655782	0.71458894418917	0.145943707297838	0.516140350877193	0	"not sig"
